QB,RB,RB,WR,WR,WR,TE,FX,DST,Salary,Projection
QB5,RB1,RB3,WR1,WR2,WR12,TE3,TE6,DST1,46500,132.0
QB5,RB1,RB3,WR1,WR2,WR13,TE2,TE6,DST1,46500,126.9
QB5,RB1,RB3,WR1,WR2,WR14,TE1,TE6,DST1,46500,131.0
QB5,RB1,RB3,WR1,WR10,WR11,TE1,TE2,DST1,46500,127.5
QB5,RB1,RB4,WR1,WR2,WR11,TE3,TE6,DST1,46500,129.6
QB5,RB1,RB4,WR1,WR2,WR12,TE2,TE6,DST1,46500,131.5
QB5,RB1,RB4,WR1,WR2,WR13,TE1,TE6,DST1,46500,129.6
QB5,RB1,RB5,WR1,WR2,WR10,TE3,TE6,DST1,46500,127.1
QB5,RB1,RB5,WR1,WR2,WR11,TE2,TE6,DST1,46500,126.5
QB5,RB1,RB5,WR1,WR2,WR12,TE1,TE6,DST1,46500,131.6
QB5,RB1,RB6,WR1,WR2,WR10,TE2,TE6,DST1,46500,128.0
QB5,RB1,RB6,WR1,WR2,WR11,TE1,TE6,DST1,46500,130.6
QB5,RB2,RB3,WR1,WR2,WR10,TE3,TE7,DST1,46500,133.6
QB5,RB2,RB3,WR1,WR2,WR11,TE2,TE7,DST1,46500,133.0
QB5,RB2,RB3,WR1,WR2,WR12,TE1,TE7,DST1,46500,138.1
QB5,RB2,RB3,WR1,WR2,WR16,TE2,TE3,DST1,46500,131.6
QB5,RB2,RB4,WR1,WR2,WR10,TE2,TE7,DST1,46500,133.1
QB5,RB2,RB4,WR1,WR2,WR11,TE1,TE7,DST1,46500,135.7
QB5,RB2,RB4,WR1,WR2,WR15,TE2,TE3,DST1,46500,132.8
QB5,RB2,RB4,WR1,WR2,WR16,TE1,TE3,DST1,46500,134.3
QB5,RB2,RB5,WR1,WR2,WR10,TE1,TE7,DST1,46500,133.2
QB5,RB2,RB5,WR1,WR2,WR14,TE2,TE3,DST1,46500,130.8
QB5,RB2,RB5,WR1,WR2,WR15,TE1,TE3,DST1,46500,132.9
QB5,RB2,RB5,WR1,WR2,WR16,TE1,TE2,DST1,46500,131.2
QB5,RB2,RB6,WR1,WR2,WR13,TE2,TE3,DST1,46500,130.8
QB5,RB2,RB6,WR1,WR2,WR14,TE1,TE3,DST1,46500,134.9
QB5,RB2,RB6,WR1,WR2,WR15,TE1,TE2,DST1,46500,133.8
QB5,RB3,RB4,WR1,WR2,WR10,TE1,TE6,DST1,46500,130.5
QB5,RB1,RB2,WR1,WR2,WR11,TE3,RB3,DST1,46500,130.2
QB5,RB1,RB2,WR1,WR2,WR12,TE2,RB3,DST1,46500,132.1
QB5,RB1,RB2,WR1,WR2,WR13,TE1,RB3,DST1,46500,130.2
QB5,RB1,RB2,WR1,WR2,WR10,TE3,RB4,DST1,46500,130.3
QB5,RB1,RB2,WR1,WR2,WR11,TE2,RB4,DST1,46500,129.7
QB5,RB1,RB2,WR1,WR2,WR12,TE1,RB4,DST1,46500,134.8
QB5,RB1,RB2,WR1,WR2,WR10,TE2,RB5,DST1,46500,127.2
QB5,RB1,RB2,WR1,WR2,WR11,TE1,RB5,DST1,46500,129.8
QB5,RB1,RB2,WR1,WR2,WR10,TE1,RB6,DST1,46500,131.3
QB5,RB1,RB2,WR1,WR2,WR10,TE1,WR11,DST1,46500,135.2
QB5,RB1,RB2,WR1,WR2,WR10,TE2,TE8,DST1,46600,130.1
QB5,RB1,RB2,WR1,WR2,WR11,TE1,TE8,DST1,46600,132.7
QB5,RB1,RB2,WR1,WR2,WR14,TE3,TE6,DST1,46600,130.7
QB5,RB1,RB2,WR1,WR2,WR15,TE2,TE6,DST1,46600,129.6
QB5,RB1,RB2,WR1,WR2,WR16,TE1,TE6,DST1,46600,131.1
QB5,RB1,RB2,WR1,WR10,WR11,TE2,TE3,DST1,46600,127.2
QB5,RB1,RB2,WR1,WR10,WR12,TE1,TE3,DST1,46600,132.3
QB5,RB1,RB2,WR1,WR10,WR13,TE1,TE2,DST1,46600,127.2
QB5,RB1,RB2,WR1,WR11,WR12,TE1,TE2,DST1,46600,131.7
QB5,RB1,RB2,WR2,WR10,WR11,TE1,TE3,DST1,46600,132.4
QB5,RB1,RB2,WR2,WR10,WR12,TE1,TE2,DST1,46600,134.3
QB5,RB1,RB3,WR1,WR2,WR12,TE3,TE7,DST1,46600,137.0
QB5,RB1,RB3,WR1,WR2,WR13,TE2,TE7,DST1,46600,131.9
QB5,RB1,RB3,WR1,WR2,WR14,TE1,TE7,DST1,46600,136.0
QB5,RB1,RB3,WR1,WR2,WR17,TE1,TE3,DST1,46600,127.2
QB5,RB1,RB4,WR1,WR2,WR11,TE3,TE7,DST1,46600,134.6
QB5,RB1,RB4,WR1,WR2,WR12,TE2,TE7,DST1,46600,136.5
QB5,RB1,RB4,WR1,WR2,WR13,TE1,TE7,DST1,46600,134.6
QB5,RB1,RB4,WR1,WR2,WR17,TE1,TE2,DST1,46600,126.7
QB5,RB1,RB5,WR1,WR2,WR10,TE3,TE7,DST1,46600,132.1
QB5,RB1,RB5,WR1,WR2,WR11,TE2,TE7,DST1,46600,131.5
QB5,RB1,RB5,WR1,WR2,WR12,TE1,TE7,DST1,46600,136.6
QB5,RB1,RB5,WR1,WR2,WR16,TE2,TE3,DST1,46600,130.1
QB5,RB1,RB6,WR1,WR2,WR10,TE2,TE7,DST1,46600,133.0
QB5,RB1,RB6,WR1,WR2,WR11,TE1,TE7,DST1,46600,135.6
QB5,RB1,RB6,WR1,WR2,WR15,TE2,TE3,DST1,46600,132.7
QB5,RB1,RB6,WR1,WR2,WR16,TE1,TE3,DST1,46600,134.2
QB5,RB1,RB12,WR1,WR2,WR10,TE1,TE3,DST1,46600,127.2
QB5,RB1,RB12,WR1,WR2,WR11,TE1,TE2,DST1,46600,126.6
QB5,RB2,RB3,WR1,WR2,WR11,TE3,TE6,DST1,46600,130.1
QB5,RB2,RB3,WR1,WR2,WR12,TE2,TE6,DST1,46600,132.0
QB5,RB2,RB3,WR1,WR2,WR13,TE1,TE6,DST1,46600,130.1
QB5,RB2,RB4,WR1,WR2,WR10,TE3,TE6,DST1,46600,130.2
QB5,RB2,RB4,WR1,WR2,WR11,TE2,TE6,DST1,46600,129.6
QB5,RB2,RB4,WR1,WR2,WR12,TE1,TE6,DST1,46600,134.7
QB5,RB2,RB5,WR1,WR2,WR10,TE2,TE6,DST1,46600,127.1
QB5,RB2,RB5,WR1,WR2,WR11,TE1,TE6,DST1,46600,129.7
QB5,RB2,RB6,WR1,WR2,WR10,TE1,TE6,DST1,46600,131.2
QB5,RB3,RB4,WR1,WR2,WR10,TE1,TE7,DST1,46600,135.5
QB5,RB3,RB4,WR1,WR2,WR14,TE2,TE3,DST1,46600,133.1
QB5,RB3,RB4,WR1,WR2,WR15,TE1,TE3,DST1,46600,135.2
QB5,RB3,RB4,WR1,WR2,WR16,TE1,TE2,DST1,46600,133.5
QB5,RB3,RB5,WR1,WR2,WR13,TE2,TE3,DST1,46600,129.1
QB5,RB3,RB5,WR1,WR2,WR14,TE1,TE3,DST1,46600,133.2
QB5,RB3,RB5,WR1,WR2,WR15,TE1,TE2,DST1,46600,132.1
QB5,RB3,RB6,WR1,WR2,WR12,TE2,TE3,DST1,46600,135.1
QB5,RB3,RB6,WR1,WR2,WR13,TE1,TE3,DST1,46600,133.2
QB5,RB3,RB6,WR1,WR2,WR14,TE1,TE2,DST1,46600,134.1
QB5,RB4,RB5,WR1,WR2,WR12,TE2,TE3,DST1,46600,133.7
QB5,RB4,RB5,WR1,WR2,WR13,TE1,TE3,DST1,46600,131.8
QB5,RB4,RB5,WR1,WR2,WR14,TE1,TE2,DST1,46600,132.7
QB5,RB4,RB6,WR1,WR2,WR11,TE2,TE3,DST1,46600,132.7
QB5,RB4,RB6,WR1,WR2,WR12,TE1,TE3,DST1,46600,137.8
QB5,RB4,RB6,WR1,WR2,WR13,TE1,TE2,DST1,46600,132.7
QB5,RB5,RB6,WR1,WR2,WR10,TE2,TE3,DST1,46600,130.2
QB5,RB5,RB6,WR1,WR2,WR11,TE1,TE3,DST1,46600,132.8
QB5,RB5,RB6,WR1,WR2,WR12,TE1,TE2,DST1,46600,134.7
QB5,RB1,RB3,WR1,WR2,WR10,TE2,RB4,DST1,46600,129.5
QB5,RB1,RB3,WR1,WR2,WR11,TE1,RB4,DST1,46600,132.1
QB5,RB1,RB3,WR1,WR2,WR10,TE1,RB5,DST1,46600,129.6
QB5,RB1,RB2,WR1,WR2,WR14,TE3,TE7,DST1,46700,135.7
QB5,RB1,RB2,WR1,WR2,WR15,TE2,TE7,DST1,46700,134.6
QB5,RB1,RB2,WR1,WR2,WR16,TE1,TE7,DST1,46700,136.1
QB5,RB1,RB2,WR1,WR2,WR18,TE1,TE2,DST1,46700,123.8
QB5,RB1,RB3,WR1,WR2,WR10,TE1,TE8,DST1,46700,132.5
QB5,RB1,RB3,WR1,WR2,WR13,TE3,TE6,DST1,46700,129.0
QB5,RB1,RB3,WR1,WR2,WR14,TE2,TE6,DST1,46700,129.9
QB5,RB1,RB3,WR1,WR2,WR15,TE1,TE6,DST1,46700,132.0
QB5,RB1,RB3,WR1,WR10,WR11,TE1,TE3,DST1,46700,129.6
QB5,RB1,RB3,WR1,WR10,WR12,TE1,TE2,DST1,46700,131.5
QB5,RB1,RB3,WR2,WR10,WR11,TE1,TE2,DST1,46700,131.6
QB5,RB1,RB4,WR1,WR2,WR12,TE3,TE6,DST1,46700,133.6
QB5,RB1,RB4,WR1,WR2,WR13,TE2,TE6,DST1,46700,128.5
QB5,RB1,RB4,WR1,WR2,WR14,TE1,TE6,DST1,46700,132.6
QB5,RB1,RB4,WR1,WR10,WR11,TE1,TE2,DST1,46700,129.1
QB5,RB1,RB5,WR1,WR2,WR11,TE3,TE6,DST1,46700,128.6
QB5,RB1,RB5,WR1,WR2,WR12,TE2,TE6,DST1,46700,130.5
QB5,RB1,RB5,WR1,WR2,WR13,TE1,TE6,DST1,46700,128.6
QB5,RB1,RB6,WR1,WR2,WR10,TE3,TE6,DST1,46700,130.1
QB5,RB1,RB6,WR1,WR2,WR11,TE2,TE6,DST1,46700,129.5
QB5,RB1,RB6,WR1,WR2,WR12,TE1,TE6,DST1,46700,134.6
QB5,RB2,RB3,WR1,WR2,WR11,TE3,TE7,DST1,46700,135.1
QB5,RB2,RB3,WR1,WR2,WR12,TE2,TE7,DST1,46700,137.0
QB5,RB2,RB3,WR1,WR2,WR13,TE1,TE7,DST1,46700,135.1
QB5,RB2,RB3,WR1,WR2,WR17,TE1,TE2,DST1,46700,127.2
QB5,RB2,RB4,WR1,WR2,WR10,TE3,TE7,DST1,46700,135.2
QB5,RB2,RB4,WR1,WR2,WR11,TE2,TE7,DST1,46700,134.6
QB5,RB2,RB4,WR1,WR2,WR12,TE1,TE7,DST1,46700,139.7
QB5,RB2,RB4,WR1,WR2,WR16,TE2,TE3,DST1,46700,133.2
QB5,RB2,RB5,WR1,WR2,WR10,TE2,TE7,DST1,46700,132.1
QB5,RB2,RB5,WR1,WR2,WR11,TE1,TE7,DST1,46700,134.7
QB5,RB2,RB5,WR1,WR2,WR15,TE2,TE3,DST1,46700,131.8
QB5,RB2,RB5,WR1,WR2,WR16,TE1,TE3,DST1,46700,133.3
QB5,RB2,RB6,WR1,WR2,WR10,TE1,TE7,DST1,46700,136.2
QB5,RB2,RB6,WR1,WR2,WR14,TE2,TE3,DST1,46700,133.8
QB5,RB2,RB6,WR1,WR2,WR15,TE1,TE3,DST1,46700,135.9
QB5,RB2,RB6,WR1,WR2,WR16,TE1,TE2,DST1,46700,134.2
QB5,RB2,RB12,WR1,WR2,WR10,TE1,TE2,DST1,46700,127.2
QB5,RB3,RB4,WR1,WR2,WR10,TE2,TE6,DST1,46700,129.4
QB5,RB3,RB4,WR1,WR2,WR11,TE1,TE6,DST1,46700,132.0
QB5,RB3,RB5,WR1,WR2,WR10,TE1,TE6,DST1,46700,129.5
QB5,RB1,RB2,WR1,WR2,WR12,TE3,RB3,DST1,46700,134.2
QB5,RB1,RB2,WR1,WR2,WR13,TE2,RB3,DST1,46700,129.1
QB5,RB1,RB2,WR1,WR2,WR14,TE1,RB3,DST1,46700,133.2
QB5,RB1,RB2,WR1,WR2,WR11,TE3,RB4,DST1,46700,131.8
QB5,RB1,RB2,WR1,WR2,WR12,TE2,RB4,DST1,46700,133.7
QB5,RB1,RB2,WR1,WR2,WR13,TE1,RB4,DST1,46700,131.8
QB5,RB1,RB2,WR1,WR2,WR10,TE3,RB5,DST1,46700,129.3
QB5,RB1,RB2,WR1,WR2,WR11,TE2,RB5,DST1,46700,128.7
QB5,RB1,RB2,WR1,WR2,WR12,TE1,RB5,DST1,46700,133.8
QB5,RB1,RB2,WR1,WR2,WR10,TE2,RB6,DST1,46700,130.2
QB5,RB1,RB2,WR1,WR2,WR11,TE1,RB6,DST1,46700,132.8
QB5,RB2,RB3,WR1,WR2,WR10,TE1,RB4,DST1,46700,132.7
QB5,RB1,RB2,WR1,WR2,WR10,TE2,WR11,DST1,46700,134.1
QB5,RB1,RB2,WR1,WR2,WR10,TE1,WR12,DST1,46700,139.2
QB5,RB1,RB2,WR1,WR2,WR10,TE3,TE8,DST1,46800,132.2
QB5,RB1,RB2,WR1,WR2,WR10,TE6,TE7,DST1,46800,132.0
QB5,RB1,RB2,WR1,WR2,WR11,TE2,TE8,DST1,46800,131.6
QB5,RB1,RB2,WR1,WR2,WR12,TE1,TE8,DST1,46800,136.7
QB5,RB1,RB2,WR1,WR2,WR15,TE3,TE6,DST1,46800,131.7
QB5,RB1,RB2,WR1,WR2,WR16,TE2,TE6,DST1,46800,130.0
QB5,RB1,RB2,WR1,WR10,WR12,TE2,TE3,DST1,46800,131.2
QB5,RB1,RB2,WR1,WR10,WR13,TE1,TE3,DST1,46800,129.3
QB5,RB1,RB2,WR1,WR10,WR14,TE1,TE2,DST1,46800,130.2
QB5,RB1,RB2,WR1,WR11,WR12,TE1,TE3,DST1,46800,133.8
QB5,RB1,RB2,WR1,WR11,WR13,TE1,TE2,DST1,46800,128.7
QB5,RB1,RB2,WR2,WR10,WR11,TE2,TE3,DST1,46800,131.3
QB5,RB1,RB2,WR2,WR10,WR12,TE1,TE3,DST1,46800,136.4
QB5,RB1,RB2,WR2,WR10,WR13,TE1,TE2,DST1,46800,131.3
QB5,RB1,RB2,WR2,WR11,WR12,TE1,TE2,DST1,46800,135.8
QB5,RB1,RB3,WR1,WR2,WR13,TE3,TE7,DST1,46800,134.0
QB5,RB1,RB3,WR1,WR2,WR14,TE2,TE7,DST1,46800,134.9
QB5,RB1,RB3,WR1,WR2,WR15,TE1,TE7,DST1,46800,137.0
QB5,RB1,RB3,WR1,WR2,WR17,TE2,TE3,DST1,46800,126.1
QB5,RB1,RB4,WR1,WR2,WR12,TE3,TE7,DST1,46800,138.6
QB5,RB1,RB4,WR1,WR2,WR13,TE2,TE7,DST1,46800,133.5
QB5,RB1,RB4,WR1,WR2,WR14,TE1,TE7,DST1,46800,137.6
QB5,RB1,RB4,WR1,WR2,WR17,TE1,TE3,DST1,46800,128.8
QB5,RB1,RB5,WR1,WR2,WR11,TE3,TE7,DST1,46800,133.6
QB5,RB1,RB5,WR1,WR2,WR12,TE2,TE7,DST1,46800,135.5
QB5,RB1,RB5,WR1,WR2,WR13,TE1,TE7,DST1,46800,133.6
QB5,RB1,RB5,WR1,WR2,WR17,TE1,TE2,DST1,46800,125.7
QB5,RB1,RB6,WR1,WR2,WR10,TE3,TE7,DST1,46800,135.1
QB5,RB1,RB6,WR1,WR2,WR11,TE2,TE7,DST1,46800,134.5
QB5,RB1,RB6,WR1,WR2,WR12,TE1,TE7,DST1,46800,139.6
QB5,RB1,RB6,WR1,WR2,WR16,TE2,TE3,DST1,46800,133.1
QB5,RB1,RB12,WR1,WR2,WR10,TE2,TE3,DST1,46800,126.1
QB5,RB1,RB12,WR1,WR2,WR11,TE1,TE3,DST1,46800,128.7
QB5,RB1,RB12,WR1,WR2,WR12,TE1,TE2,DST1,46800,130.6
QB5,RB2,RB3,WR1,WR2,WR12,TE3,TE6,DST1,46800,134.1
QB5,RB2,RB3,WR1,WR2,WR13,TE2,TE6,DST1,46800,129.0
QB5,RB2,RB3,WR1,WR2,WR14,TE1,TE6,DST1,46800,133.1
QB5,RB2,RB3,WR1,WR10,WR11,TE1,TE2,DST1,46800,129.6
QB5,RB2,RB4,WR1,WR2,WR11,TE3,TE6,DST1,46800,131.7
QB5,RB2,RB4,WR1,WR2,WR12,TE2,TE6,DST1,46800,133.6
QB5,RB2,RB4,WR1,WR2,WR13,TE1,TE6,DST1,46800,131.7
QB5,RB2,RB5,WR1,WR2,WR10,TE3,TE6,DST1,46800,129.2
QB5,RB2,RB5,WR1,WR2,WR11,TE2,TE6,DST1,46800,128.6
QB5,RB2,RB5,WR1,WR2,WR12,TE1,TE6,DST1,46800,133.7
QB5,RB2,RB6,WR1,WR2,WR10,TE2,TE6,DST1,46800,130.1
QB5,RB2,RB6,WR1,WR2,WR11,TE1,TE6,DST1,46800,132.7
QB5,RB3,RB4,WR1,WR2,WR10,TE2,TE7,DST1,46800,134.4
QB5,RB3,RB4,WR1,WR2,WR11,TE1,TE7,DST1,46800,137.0
QB5,RB3,RB4,WR1,WR2,WR15,TE2,TE3,DST1,46800,134.1
QB5,RB3,RB4,WR1,WR2,WR16,TE1,TE3,DST1,46800,135.6
QB5,RB3,RB5,WR1,WR2,WR10,TE1,TE7,DST1,46800,134.5
QB5,RB3,RB5,WR1,WR2,WR14,TE2,TE3,DST1,46800,132.1
QB5,RB3,RB5,WR1,WR2,WR15,TE1,TE3,DST1,46800,134.2
QB5,RB3,RB5,WR1,WR2,WR16,TE1,TE2,DST1,46800,132.5
QB5,RB3,RB6,WR1,WR2,WR13,TE2,TE3,DST1,46800,132.1
QB5,RB3,RB6,WR1,WR2,WR14,TE1,TE3,DST1,46800,136.2
QB5,RB3,RB6,WR1,WR2,WR15,TE1,TE2,DST1,46800,135.1
QB5,RB4,RB5,WR1,WR2,WR13,TE2,TE3,DST1,46800,130.7
QB5,RB4,RB5,WR1,WR2,WR14,TE1,TE3,DST1,46800,134.8
QB5,RB4,RB5,WR1,WR2,WR15,TE1,TE2,DST1,46800,133.7
QB5,RB4,RB6,WR1,WR2,WR12,TE2,TE3,DST1,46800,136.7
QB5,RB4,RB6,WR1,WR2,WR13,TE1,TE3,DST1,46800,134.8
QB5,RB4,RB6,WR1,WR2,WR14,TE1,TE2,DST1,46800,135.7
QB5,RB5,RB6,WR1,WR2,WR11,TE2,TE3,DST1,46800,131.7
QB5,RB5,RB6,WR1,WR2,WR12,TE1,TE3,DST1,46800,136.8
QB5,RB5,RB6,WR1,WR2,WR13,TE1,TE2,DST1,46800,131.7
QB5,RB1,RB3,WR1,WR2,WR10,TE3,RB4,DST1,46800,131.6
QB5,RB1,RB3,WR1,WR2,WR11,TE2,RB4,DST1,46800,131.0
QB5,RB1,RB3,WR1,WR2,WR12,TE1,RB4,DST1,46800,136.1
QB5,RB1,RB3,WR1,WR2,WR10,TE2,RB5,DST1,46800,128.5
QB5,RB1,RB3,WR1,WR2,WR11,TE1,RB5,DST1,46800,131.1
QB5,RB1,RB3,WR1,WR2,WR10,TE1,RB6,DST1,46800,132.6
QB5,RB1,RB4,WR1,WR2,WR10,TE1,RB5,DST1,46800,131.2
QB5,RB1,RB3,WR1,WR2,WR10,TE1,WR11,DST1,46800,136.5
QB5,RB1,RB2,WR1,WR2,WR15,TE3,TE7,DST1,46900,136.7
QB5,RB1,RB2,WR1,WR2,WR16,TE2,TE7,DST1,46900,135.0
QB5,RB1,RB2,WR1,WR2,WR18,TE1,TE3,DST1,46900,125.9
QB5,RB1,RB3,WR1,WR2,WR10,TE2,TE8,DST1,46900,131.4
QB5,RB1,RB3,WR1,WR2,WR11,TE1,TE8,DST1,46900,134.0
QB5,RB1,RB3,WR1,WR2,WR14,TE3,TE6,DST1,46900,132.0
QB5,RB1,RB3,WR1,WR2,WR15,TE2,TE6,DST1,46900,130.9
QB5,RB1,RB3,WR1,WR2,WR16,TE1,TE6,DST1,46900,132.4
QB5,RB1,RB3,WR1,WR10,WR11,TE2,TE3,DST1,46900,128.5
QB5,RB1,RB3,WR1,WR10,WR12,TE1,TE3,DST1,46900,133.6
QB5,RB1,RB3,WR1,WR10,WR13,TE1,TE2,DST1,46900,128.5
QB5,RB1,RB3,WR1,WR11,WR12,TE1,TE2,DST1,46900,133.0
QB5,RB1,RB3,WR2,WR10,WR11,TE1,TE3,DST1,46900,133.7
QB5,RB1,RB3,WR2,WR10,WR12,TE1,TE2,DST1,46900,135.6
QB5,RB1,RB4,WR1,WR2,WR10,TE1,TE8,DST1,46900,134.1
QB5,RB1,RB4,WR1,WR2,WR13,TE3,TE6,DST1,46900,130.6
QB5,RB1,RB4,WR1,WR2,WR14,TE2,TE6,DST1,46900,131.5
QB5,RB1,RB4,WR1,WR2,WR15,TE1,TE6,DST1,46900,133.6
QB5,RB1,RB4,WR1,WR10,WR11,TE1,TE3,DST1,46900,131.2
QB5,RB1,RB4,WR1,WR10,WR12,TE1,TE2,DST1,46900,133.1
QB5,RB1,RB4,WR2,WR10,WR11,TE1,TE2,DST1,46900,133.2
QB5,RB1,RB5,WR1,WR2,WR12,TE3,TE6,DST1,46900,132.6
QB5,RB1,RB5,WR1,WR2,WR13,TE2,TE6,DST1,46900,127.5
QB5,RB1,RB5,WR1,WR2,WR14,TE1,TE6,DST1,46900,131.6
QB5,RB1,RB5,WR1,WR10,WR11,TE1,TE2,DST1,46900,128.1
QB5,RB1,RB6,WR1,WR2,WR11,TE3,TE6,DST1,46900,131.6
QB5,RB1,RB6,WR1,WR2,WR12,TE2,TE6,DST1,46900,133.5
QB5,RB1,RB6,WR1,WR2,WR13,TE1,TE6,DST1,46900,131.6
QB5,RB2,RB3,WR1,WR2,WR12,TE3,TE7,DST1,46900,139.1
QB5,RB2,RB3,WR1,WR2,WR13,TE2,TE7,DST1,46900,134.0
QB5,RB2,RB3,WR1,WR2,WR14,TE1,TE7,DST1,46900,138.1
QB5,RB2,RB3,WR1,WR2,WR17,TE1,TE3,DST1,46900,129.3
QB5,RB2,RB4,WR1,WR2,WR11,TE3,TE7,DST1,46900,136.7
QB5,RB2,RB4,WR1,WR2,WR12,TE2,TE7,DST1,46900,138.6
QB5,RB2,RB4,WR1,WR2,WR13,TE1,TE7,DST1,46900,136.7
QB5,RB2,RB4,WR1,WR2,WR17,TE1,TE2,DST1,46900,128.8
QB5,RB2,RB5,WR1,WR2,WR10,TE3,TE7,DST1,46900,134.2
QB5,RB2,RB5,WR1,WR2,WR11,TE2,TE7,DST1,46900,133.6
QB5,RB2,RB5,WR1,WR2,WR12,TE1,TE7,DST1,46900,138.7
QB5,RB2,RB5,WR1,WR2,WR16,TE2,TE3,DST1,46900,132.2
QB5,RB2,RB6,WR1,WR2,WR10,TE2,TE7,DST1,46900,135.1
QB5,RB2,RB6,WR1,WR2,WR11,TE1,TE7,DST1,46900,137.7
QB5,RB2,RB6,WR1,WR2,WR15,TE2,TE3,DST1,46900,134.8
QB5,RB2,RB6,WR1,WR2,WR16,TE1,TE3,DST1,46900,136.3
QB5,RB2,RB12,WR1,WR2,WR10,TE1,TE3,DST1,46900,129.3
QB5,RB2,RB12,WR1,WR2,WR11,TE1,TE2,DST1,46900,128.7
QB5,RB3,RB4,WR1,WR2,WR10,TE3,TE6,DST1,46900,131.5
QB5,RB3,RB4,WR1,WR2,WR11,TE2,TE6,DST1,46900,130.9
QB5,RB3,RB4,WR1,WR2,WR12,TE1,TE6,DST1,46900,136.0
QB5,RB3,RB5,WR1,WR2,WR10,TE2,TE6,DST1,46900,128.4
QB5,RB3,RB5,WR1,WR2,WR11,TE1,TE6,DST1,46900,131.0
QB5,RB3,RB6,WR1,WR2,WR10,TE1,TE6,DST1,46900,132.5
QB5,RB4,RB5,WR1,WR2,WR10,TE1,TE6,DST1,46900,131.1
QB5,RB1,RB2,WR1,WR2,WR13,TE3,RB3,DST1,46900,131.2
QB5,RB1,RB2,WR1,WR2,WR14,TE2,RB3,DST1,46900,132.1
QB5,RB1,RB2,WR1,WR2,WR15,TE1,RB3,DST1,46900,134.2
QB5,RB1,RB2,WR1,WR2,WR12,TE3,RB4,DST1,46900,135.8
QB5,RB1,RB2,WR1,WR2,WR13,TE2,RB4,DST1,46900,130.7
QB5,RB1,RB2,WR1,WR2,WR14,TE1,RB4,DST1,46900,134.8
QB5,RB1,RB2,WR1,WR2,WR11,TE3,RB5,DST1,46900,130.8
QB5,RB1,RB2,WR1,WR2,WR12,TE2,RB5,DST1,46900,132.7
QB5,RB1,RB2,WR1,WR2,WR13,TE1,RB5,DST1,46900,130.8
QB5,RB1,RB2,WR1,WR2,WR10,TE3,RB6,DST1,46900,132.3
QB5,RB1,RB2,WR1,WR2,WR11,TE2,RB6,DST1,46900,131.7
QB5,RB1,RB2,WR1,WR2,WR12,TE1,RB6,DST1,46900,136.8
QB5,RB2,RB3,WR1,WR2,WR10,TE2,RB4,DST1,46900,131.6
QB5,RB2,RB3,WR1,WR2,WR11,TE1,RB4,DST1,46900,134.2
QB5,RB2,RB3,WR1,WR2,WR10,TE1,RB5,DST1,46900,131.7
QB5,RB1,RB2,WR1,WR2,WR10,TE3,WR11,DST1,46900,136.2
QB5,RB1,RB2,WR1,WR2,WR10,TE2,WR12,DST1,46900,138.1
QB5,RB1,RB2,WR1,WR2,WR10,TE1,WR13,DST1,46900,136.2
QB5,RB1,RB2,WR1,WR2,WR11,TE1,WR12,DST1,46900,140.7
QB5,RB1,RB2,WR1,WR2,WR11,TE3,TE8,DST1,47000,133.7
QB5,RB1,RB2,WR1,WR2,WR11,TE6,TE7,DST1,47000,133.5
QB5,RB1,RB2,WR1,WR2,WR12,TE2,TE8,DST1,47000,135.6
QB5,RB1,RB2,WR1,WR2,WR13,TE1,TE8,DST1,47000,133.7
QB5,RB1,RB2,WR1,WR2,WR16,TE3,TE6,DST1,47000,132.1
QB5,RB1,RB2,WR1,WR10,WR13,TE2,TE3,DST1,47000,128.2
QB5,RB1,RB2,WR1,WR10,WR14,TE1,TE3,DST1,47000,132.3
QB5,RB1,RB2,WR1,WR10,WR15,TE1,TE2,DST1,47000,131.2
QB5,RB1,RB2,WR1,WR11,WR12,TE2,TE3,DST1,47000,132.7
QB5,RB1,RB2,WR1,WR11,WR13,TE1,TE3,DST1,47000,130.8
QB5,RB1,RB2,WR1,WR11,WR14,TE1,TE2,DST1,47000,131.7
QB5,RB1,RB2,WR1,WR12,WR13,TE1,TE2,DST1,47000,132.7
QB5,RB1,RB2,WR2,WR10,WR12,TE2,TE3,DST1,47000,135.3
QB5,RB1,RB2,WR2,WR10,WR13,TE1,TE3,DST1,47000,133.4
QB5,RB1,RB2,WR2,WR10,WR14,TE1,TE2,DST1,47000,134.3
QB5,RB1,RB2,WR2,WR11,WR12,TE1,TE3,DST1,47000,137.9
QB5,RB1,RB2,WR2,WR11,WR13,TE1,TE2,DST1,47000,132.8
QB5,RB1,RB3,WR1,WR2,WR14,TE3,TE7,DST1,47000,137.0
QB5,RB1,RB3,WR1,WR2,WR15,TE2,TE7,DST1,47000,135.9
QB5,RB1,RB3,WR1,WR2,WR16,TE1,TE7,DST1,47000,137.4
QB5,RB1,RB3,WR1,WR2,WR18,TE1,TE2,DST1,47000,125.1
QB5,RB1,RB4,WR1,WR2,WR13,TE3,TE7,DST1,47000,135.6
QB5,RB1,RB4,WR1,WR2,WR14,TE2,TE7,DST1,47000,136.5
QB5,RB1,RB4,WR1,WR2,WR15,TE1,TE7,DST1,47000,138.6
QB5,RB1,RB4,WR1,WR2,WR17,TE2,TE3,DST1,47000,127.7
